,participating_rxn_id,subsystem,enz_usage_flux_lipid
3996,r_4295No1,Sphingolipid metabolism,0.0
3997,r_4300No1,Sphingolipid metabolism,0.0
3998,r_4299No1,Histidine metabolism,0.0
3999,r_4306No1,Alternate carbon metabolism,0.0
4000,r_4297_REVNo1,Ascorbate and aldarate metabolism,0.0
4001,r_4300_REVNo1,Sphingolipid metabolism,0.0
4002,r_4307_REVNo1,Insect hormone biosynthesis,0.0
4003,r_4292_REVNo1,Arginine and proline metabolism,0.0
4004,r_4303_REVNo1,Alternate carbon metabolism,0.0
4005,r_4296No1,Ascorbate and aldarate metabolism,0.0
4006,r_4303No1,Alternate carbon metabolism,0.0
4007,r_0172No1,Beta-alanine metabolism,0.0
4008,r_4291No1,Glycerolipid metabolism,0.0
4009,r_4304_REVNo1,Alternate carbon metabolism,0.0
4010,r_4297No1,Ascorbate and aldarate metabolism,0.0
4011,r_4304No1,Alternate carbon metabolism,0.0
4012,r_2116No1,Glycolysis / gluconeogenesis,0.0
4013,draw_prot_Q04458,Enzyme usage,0.0
4014,r_4298No1,"Valine, leucine and isoleucine metabolism",0.0
4015,r_4305No1,Alternate carbon metabolism,0.0
4016,r_4293No1,Arginine and proline metabolism,0.0
4017,r_4301_REVNo1,Tryptophan metabolism,0.0
4018,r_4295_REVNo1,Sphingolipid metabolism,0.0
4019,r_0815No2,Cysteine and methionine metabolism,0.0
4020,r_4484_REVNo3,Cysteine and methionine metabolism,0.0
4021,r_4274No2,Cysteine and methionine metabolism,0.0
4022,draw_prot_Q04533,Enzyme usage,0.0
4023,r_0815_REVNo2,Cysteine and methionine metabolism,0.0
4024,r_4484No3,Cysteine and methionine metabolism,0.0
4025,r_0761_REVNo2,Arginine biosynthesis,-1.210109303162868e-06
4026,draw_prot_Q04728,Enzyme usage,-1.210109303162868e-06
4027,r_0761No2,Arginine biosynthesis,-1.210109303162868e-06
4028,r_0818No1,Arginine biosynthesis,-1.210109303162868e-06
4029,draw_prot_Q04792,Enzyme usage,0.0
4030,r_0469No1,"Alanine, aspartate and glutamate metabolism",0.0
4031,r_4200No1,Glutathione metabolism,0.0
4032,r_4200_REVNo1,Glutathione metabolism,0.0
4033,draw_prot_Q04806,Enzyme usage,0.0
4034,draw_prot_Q04894,Enzyme usage,0.0
4035,r_4672No3,Fatty acid ester pathway,0.0
4036,r_0181No2,Complex alcohol metabolism,0.0
4037,r_0184No2,Complex alcohol metabolism,0.0
4038,r_4654No3,Fatty acid ester pathway,0.0
4039,r_0168No3,Complex alcohol metabolism,0.0
4040,r_4663No3,Fatty acid ester pathway,0.0
4041,r_0171No2,Phenylalanine metabolism,0.0
4042,r_4236_REVNo2,Pyruvate metabolism,0.0
4043,r_4236No2,Pyruvate metabolism,0.0
4044,draw_prot_Q04902,Enzyme usage,0.0
4045,r_0438No5,Oxidative phosphorylation,0.0
4046,draw_prot_Q04935,Enzyme usage,0.0
4047,draw_prot_Q04952,Enzyme usage,-5.432321013627483e-06
4048,r_0005No2,Starch and sucrose metabolism,-5.432321013627483e-06
4049,r_3024No1,Glycerophospholipid metabolism,0.0
4050,r_3025No1,Glycerophospholipid metabolism,0.0
4051,r_3026No1,Glycerophospholipid metabolism,0.0
4052,r_3028No1,Glycerophospholipid metabolism,0.0
4053,r_3030No1,Glycerophospholipid metabolism,0.0
4054,r_3031No1,Glycerophospholipid metabolism,0.0
4055,r_3032No1,Glycerophospholipid metabolism,0.0
4056,r_3033No1,Glycerophospholipid metabolism,0.0
4057,r_3022No1,Glycerophospholipid metabolism,0.0
4058,r_3029No1,Glycerophospholipid metabolism,0.0
4059,r_3027No1,Glycerophospholipid metabolism,0.0
4060,draw_prot_Q04958,Enzyme usage,0.0
4061,r_3023No1,Glycerophospholipid metabolism,0.0
4062,r_0676No1,"Glycine, serine and threonine metabolism",0.0
4063,r_0690No1,"Glycine, serine and threonine metabolism",0.0
4064,draw_prot_Q05016,Enzyme usage,0.0
4065,r_0676_REVNo1,"Glycine, serine and threonine metabolism",0.0
4066,r_0209No1,tRNA metabolism,-1.1860414811235706e-06
4067,draw_prot_Q05506,Enzyme usage,-1.1860414811235706e-06
4068,r_3225No1,Glycerolipid metabolism,0.0
4069,r_3228No1,Glycerolipid metabolism,0.0
4070,r_2359No1,Glycerolipid metabolism,0.0
4071,r_2354No1,Glycerolipid metabolism,0.0
4072,r_3224No1,Glycerolipid metabolism,0.0
4073,r_3244No1,Glycerolipid metabolism,0.0
4074,r_3229No1,Glycerolipid metabolism,0.0
4075,r_3227No1,Glycerolipid metabolism,0.0
4076,r_2356No1,Glycerolipid metabolism,0.0
4077,r_2353No1,Glycerolipid metabolism,0.0
4078,r_3230No1,Glycerolipid metabolism,0.0
4079,r_2357No1,Glycerolipid metabolism,0.0
4080,r_3245No1,Glycerolipid metabolism,0.0
4081,r_3226No1,Glycerolipid metabolism,0.0
4082,r_3231No1,Glycerolipid metabolism,0.0
4083,r_2352No1,Glycerolipid metabolism,0.0
4084,r_2355No1,Glycerolipid metabolism,0.0
4085,draw_prot_Q05521,Enzyme usage,0.0
4086,r_3246No1,Glycerolipid metabolism,0.0
4087,r_2358No1,Glycerolipid metabolism,0.0
4088,r_3247No1,Glycerolipid metabolism,0.0
4089,r_0757No1,Inositol phosphate metabolism,1.5750557338678513e-06
4090,draw_prot_Q05533,Enzyme usage,1.5750557338678513e-06
4091,r_0921No1,Sphingolipid metabolism,0.0
4092,draw_prot_Q05567,Enzyme usage,0.0
4093,r_1003No1,Sphingolipid metabolism,0.0
4094,draw_prot_Q05584,Enzyme usage,0.0
4095,r_0553No1,Pyruvate metabolism,0.0
4096,r_0532No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
4097,draw_prot_Q05779,Enzyme usage,0.0
4098,r_0963No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
4099,r_0022No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
4100,r_0985No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
4101,r_0021No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
4102,draw_prot_Q05788,Enzyme usage,0.0
4103,r_0949_REVNo1,Purine metabolism,0.0
4104,r_0951No1,Purine metabolism,0.0
4105,r_0949No1,Purine metabolism,0.0
4106,r_0951_REVNo1,Purine metabolism,0.0
4107,r_0950No1,Purine metabolism,0.0
4108,r_0943No1,Nicotinate and nicotinamide metabolism,0.0
4109,r_0950_REVNo1,Purine metabolism,0.0
4110,r_2296No1,Fatty acid degradation,-1.431001975097615e-21
4111,r_2300No1,Fatty acid degradation,-1.431001975097615e-21
4112,r_2295No1,Fatty acid degradation,-1.431001975097615e-21
4113,r_2299No1,Fatty acid degradation,-1.431001975097615e-21
4114,r_2298No1,Fatty acid degradation,-1.431001975097615e-21
4115,draw_prot_Q05871,Enzyme usage,-1.431001975097615e-21
4116,r_2297No1,Fatty acid degradation,-1.431001975097615e-21
4117,draw_prot_Q05874,Enzyme usage,0.0
4118,r_0782No1,Nicotinate and nicotinamide metabolism,0.0
4119,draw_prot_Q05902,Enzyme usage,0.0
4120,r_0457No1,Glutathione metabolism,0.0
4121,r_0151No1,Purine metabolism,-5.946984959791436e-07
4122,draw_prot_Q05911,Enzyme usage,-5.946984959791436e-07
4123,r_0152No1,Purine metabolism,-5.946984959791436e-07
4124,r_0152_REVNo1,Purine metabolism,-5.946984959791436e-07
4125,r_0670No1,Tryptophan metabolism,2.7947211322518272e-06
4126,draw_prot_Q05979,Enzyme usage,2.7947211322518272e-06
4127,r_0045No1,Tryptophan metabolism,2.7947211322518272e-06
4128,r_4281_REVNo1,Lipoic acid metabolism,0.0
4129,r_4280No1,Lipoic acid metabolism,0.0
4130,draw_prot_Q06005,Enzyme usage,0.0
4131,r_4281No1,Lipoic acid metabolism,0.0
4132,r_4280_REVNo1,Lipoic acid metabolism,0.0
4133,r_4282No1,Fructose and mannose metabolism,0.0
4134,draw_prot_Q06137,Enzyme usage,0.0
4135,r_0448No1,Fructose and mannose metabolism,0.0
4136,draw_prot_Q06147,Enzyme usage,0.0
4137,r_1006No1,Sphingolipid metabolism,0.0
4138,r_1007No1,Sphingolipid metabolism,0.0
4139,r_0783No2,Nicotinate and nicotinamide metabolism,0.0
4140,r_0785No2,Nicotinate and nicotinamide metabolism,0.0
4141,r_0784No2,Nicotinate and nicotinamide metabolism,0.0
4142,draw_prot_Q06178,Enzyme usage,0.0
4143,r_0533No1,Glycolysis / gluconeogenesis,0.0
4144,r_0535No1,Glycolysis / gluconeogenesis,0.0
4145,r_4284No1,Glycolysis / gluconeogenesis,0.0
4146,r_4283No1,Glycolysis / gluconeogenesis,0.0
4147,r_4285No1,Glycolysis / gluconeogenesis,0.0
4148,r_4286No1,Glycolysis / gluconeogenesis,0.0
4149,r_4287No1,Glycolysis / gluconeogenesis,0.0
4150,draw_prot_Q06204,Enzyme usage,0.0
4151,r_0534No1,Glycolysis / gluconeogenesis,0.0
4152,r_1021No3,Citrate cycle (TCA cycle),-6.797049364050613e-08
4153,draw_prot_Q06236,Enzyme usage,-6.797049364050613e-08
4154,r_1021_REVNo3,Citrate cycle (TCA cycle),-6.797049364050613e-08
4155,r_1068No1,Steroid biosynthesis,0.0
4156,draw_prot_Q06321,Enzyme usage,0.0
4157,r_3433No1,Sphingoglycolipid metabolism,0.0
4158,r_3457No1,Sphingoglycolipid metabolism,0.0
4159,r_3462No1,Sphingoglycolipid metabolism,0.0
4160,r_3467No1,Sphingoglycolipid metabolism,0.0
4161,r_3482No1,Sphingoglycolipid metabolism,0.0
4162,r_3432No1,Sphingoglycolipid metabolism,0.0
4163,r_3487No1,Sphingoglycolipid metabolism,0.0
4164,r_3492No1,Sphingoglycolipid metabolism,0.0
4165,r_3459No1,Sphingoglycolipid metabolism,0.0
4166,r_3486No1,Sphingoglycolipid metabolism,0.0
4167,r_3431No1,Sphingoglycolipid metabolism,0.0
4168,r_3464No1,Sphingoglycolipid metabolism,0.0
4169,r_3491No1,Sphingoglycolipid metabolism,0.0
4170,r_3470No1,Sphingoglycolipid metabolism,0.0
4171,r_3507No1,Sphingoglycolipid metabolism,0.0
4172,r_3480No1,Sphingoglycolipid metabolism,0.0
4173,r_3485No1,Sphingoglycolipid metabolism,0.0
4174,r_3506No1,Sphingoglycolipid metabolism,0.0
4175,r_3490No1,Sphingoglycolipid metabolism,0.0
4176,r_3434No1,Sphingoglycolipid metabolism,0.0
4177,r_3505No1,Sphingoglycolipid metabolism,0.0
4178,r_3483No1,Sphingoglycolipid metabolism,0.0
4179,r_3458No1,Sphingoglycolipid metabolism,0.0
4180,r_3488No1,Sphingoglycolipid metabolism,0.0
4181,r_3463No1,Sphingoglycolipid metabolism,0.0
4182,r_3493No1,Sphingoglycolipid metabolism,0.0
4183,r_3468No1,Sphingoglycolipid metabolism,0.0
4184,r_3456No1,Sphingoglycolipid metabolism,0.0
4185,r_3461No1,Sphingoglycolipid metabolism,0.0
4186,r_3466No1,Sphingoglycolipid metabolism,0.0
4187,r_3481No1,Sphingoglycolipid metabolism,0.0
4188,r_3430No1,Sphingoglycolipid metabolism,0.0
4189,r_3484No1,Sphingoglycolipid metabolism,0.0
4190,r_3460No1,Sphingoglycolipid metabolism,0.0
4191,r_3489No1,Sphingoglycolipid metabolism,0.0
4192,r_3465No1,Sphingoglycolipid metabolism,0.0
4193,r_3494No1,Sphingoglycolipid metabolism,0.0
4194,r_3469No1,Sphingoglycolipid metabolism,0.0
4195,r_3429No1,Sphingoglycolipid metabolism,0.0
4196,r_3435No1,Sphingoglycolipid metabolism,0.0
4197,r_3428No1,Sphingoglycolipid metabolism,0.0
4198,r_3472No1,Sphingoglycolipid metabolism,0.0
4199,r_3477No1,Sphingoglycolipid metabolism,0.0
4200,r_3497No1,Sphingoglycolipid metabolism,0.0
4201,r_3502No1,Sphingoglycolipid metabolism,0.0
4202,r_3475No1,Sphingoglycolipid metabolism,0.0
4203,r_3496No1,Sphingoglycolipid metabolism,0.0
4204,r_3501No1,Sphingoglycolipid metabolism,0.0
4205,r_3438No1,Sphingoglycolipid metabolism,0.0
4206,r_3443No1,Sphingoglycolipid metabolism,0.0
4207,r_3448No1,Sphingoglycolipid metabolism,0.0
4208,r_3495No1,Sphingoglycolipid metabolism,0.0
4209,r_3500No1,Sphingoglycolipid metabolism,0.0
4210,r_3437No1,Sphingoglycolipid metabolism,0.0
4211,r_3453No1,Sphingoglycolipid metabolism,0.0
4212,r_3442No1,Sphingoglycolipid metabolism,0.0
4213,r_3447No1,Sphingoglycolipid metabolism,0.0
4214,r_3473No1,Sphingoglycolipid metabolism,0.0
4215,r_3452No1,Sphingoglycolipid metabolism,0.0
4216,r_3478No1,Sphingoglycolipid metabolism,0.0
4217,r_3436No1,Sphingoglycolipid metabolism,0.0
4218,r_3441No1,Sphingoglycolipid metabolism,0.0
4219,r_3446No1,Sphingoglycolipid metabolism,0.0
4220,r_3451No1,Sphingoglycolipid metabolism,0.0
4221,r_3498No1,Sphingoglycolipid metabolism,0.0
4222,r_3503No1,Sphingoglycolipid metabolism,0.0
4223,r_3439No1,Sphingoglycolipid metabolism,0.0
4224,r_3444No1,Sphingoglycolipid metabolism,0.0
4225,r_3449No1,Sphingoglycolipid metabolism,0.0
4226,r_3454No1,Sphingoglycolipid metabolism,0.0
4227,r_3471No1,Sphingoglycolipid metabolism,0.0
4228,draw_prot_Q06346,Enzyme usage,0.0
4229,r_3476No1,Sphingoglycolipid metabolism,0.0
4230,r_3455No1,Sphingoglycolipid metabolism,0.0
4231,r_3499No1,Sphingoglycolipid metabolism,0.0
4232,r_3474No1,Sphingoglycolipid metabolism,0.0
4233,r_3504No1,Sphingoglycolipid metabolism,0.0
4234,r_3479No1,Sphingoglycolipid metabolism,0.0
4235,r_3440No1,Sphingoglycolipid metabolism,0.0
4236,r_3445No1,Sphingoglycolipid metabolism,0.0
4237,r_3450No1,Sphingoglycolipid metabolism,0.0
4238,draw_prot_Q06350,Enzyme usage,0.0
4239,r_4331_REVNo1,Amino sugar and nucleotide sugar metabolism,0.0
4240,r_4331No1,Amino sugar and nucleotide sugar metabolism,0.0
4241,r_2843No1,Inositol phosphate metabolism,0.0
4242,draw_prot_Q06389,Enzyme usage,0.0
4243,r_2836No1,Inositol phosphate metabolism,0.0
4244,r_2837No1,Inositol phosphate metabolism,0.0
4245,r_2838No1,Inositol phosphate metabolism,0.0
4246,r_2839No1,Inositol phosphate metabolism,0.0
4247,r_2842No1,Inositol phosphate metabolism,0.0
4248,r_2840No1,Inositol phosphate metabolism,0.0
4249,r_2841No1,Inositol phosphate metabolism,0.0
4250,r_0226No1,Oxidative phosphorylation,-5.625178488467915e-07
4251,draw_prot_Q06405,Enzyme usage,-5.625178488467915e-07
4252,r_0226No2,Oxidative phosphorylation,-5.625178488467915e-07
4253,draw_prot_Q06408,Enzyme usage,0.0
4254,r_0854No1,Phenylalanine metabolism,0.0
4255,r_0087No1,Cysteine and methionine metabolism,0.0
4256,draw_prot_Q06489,Enzyme usage,0.0
4257,r_0087_REVNo1,Cysteine and methionine metabolism,0.0
4258,draw_prot_Q06490,Enzyme usage,0.0
4259,r_0903No3,Thiamine metabolism,0.0
4260,r_0561No3,Thiamine metabolism,0.0
4261,r_4330_REVNo1,Vitamin b6 metabolism,0.0
4262,draw_prot_Q06494,Enzyme usage,0.0
4263,r_4330No1,Vitamin b6 metabolism,0.0
4264,draw_prot_Q06508,Enzyme usage,0.0
4265,r_4277_REVNo2,Glycerolipid metabolism,0.0
4266,r_4277No2,Glycerolipid metabolism,0.0
4267,draw_prot_Q06510,Enzyme usage,-5.512044813871964e-22
4268,r_2717_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4269,r_2711_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4270,r_2805No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4271,r_2787_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4272,r_2712_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4273,r_2806No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4274,r_2788_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4275,r_2713_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4276,r_2807No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4277,r_2789_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4278,r_2811No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4279,r_2793_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4280,r_2714_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4281,r_2808No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4282,r_2790_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4283,r_2794_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4284,r_2810No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4285,r_2792_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4286,r_2715_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4287,r_2718_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4288,r_2809No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4289,r_2791_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4290,r_2716_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4291,r_2794No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4292,r_2776_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4293,r_2677_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4294,r_2694_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4295,r_2788No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4296,r_2770_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4297,r_2679No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4298,r_2661_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4299,r_2678_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4300,r_2695_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4301,r_2789No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4302,r_2771_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4303,r_2680No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4304,r_2620_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4305,r_2662_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4306,r_2679_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4307,r_2696_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4308,r_2790No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4309,r_2772_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4310,r_2699_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4311,r_2681No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4312,r_2621_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4313,r_2663_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4314,r_2680_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4315,r_2667_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4316,r_2625_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4317,r_2685No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4318,r_2682_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4319,r_2697_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4320,r_2685_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4321,r_2702_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4322,r_2791No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4323,r_2773_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4324,r_2622_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4325,r_2664_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4326,r_2795No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4327,r_2793No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4328,r_2682No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4329,r_2775_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4330,r_2626_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4331,r_2681_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4332,r_2686No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4333,r_2624_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4334,r_2666_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4335,r_2684No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4336,r_2683_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4337,r_2698_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4338,r_2668_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4339,r_2792No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4340,r_2774_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4341,r_2700_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4342,r_2665_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4343,r_2623_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4344,r_2683No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4345,r_2684_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4346,r_2701_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4347,r_2650_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4348,r_2754No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4349,r_2736_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4350,r_2644_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4351,r_2755No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4352,r_2737_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4353,r_2645_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4354,r_2810_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4355,r_2756No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4356,r_2738_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4357,r_2646_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4358,r_2759No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4359,r_2741_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4360,r_2757No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4361,r_2739_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4362,r_2762No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4363,r_2744_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4364,r_2647_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4365,r_2651_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4366,r_2649_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4367,r_2758No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4368,r_2740_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4369,r_2648_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4370,r_2760No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4371,r_2742_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4372,r_2761No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4373,r_2743_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4374,r_2777No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4375,r_2759_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4376,r_2668No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4377,r_2737No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4378,r_2796No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4379,r_2771No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4380,r_2753_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4381,r_2662No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4382,r_2721No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4383,r_2763No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4384,r_2703_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4385,r_2738No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4386,r_2797No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4387,r_2772No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4388,r_2754_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4389,r_2663No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4390,r_2722No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4391,r_2764No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4392,r_2704_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4393,r_2739No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4394,r_2798No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4395,r_2773No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4396,r_2755_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4397,r_2664No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4398,r_2801No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4399,r_2705_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4400,r_2723No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4401,r_2765No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4402,r_2709_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4403,r_2727No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4404,r_2740No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4405,r_2769No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4406,r_2799No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4407,r_2742No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4408,r_2745No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4409,r_2774No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4410,r_2756_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4411,r_2804No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4412,r_2665No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4413,r_2706_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4414,r_2766No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4415,r_2669No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4416,r_2667No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4417,r_2724No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4418,r_2710_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4419,r_2770No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4420,r_2728No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4421,r_2708_REVNo1,Glycerophospholipid metabolism,-5.512044813871964e-22
4422,r_2726No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4423,r_2741No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4424,r_2743No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4425,r_2768No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4426,r_2800No1,Glycerophospholipid metabolism,-5.512044813871964e-22
4427,r_2775No1,Glycerophospholipid metabolism,-5.512044813871964e-22
